"","score_rank","price","Strategy","Multiplayer","Action","COOP","Early_Access","Open_World","Adventure","Indie","Casual","Horror","Puzzle","Platformer","Two_Dimensional","Pixel_Graphics","Point_And_Click","VR","likely_to_succeed"
"10765",77,499,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"No"
"10766",95,599,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,"No"
"10767",5,1199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10768",100,999,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,"No"
"10770",13,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10774",2,499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Yes"
"10775",56,99,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10777",95,699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"10779",21,299,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"10780",8,699,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"No"
"10781",28,399,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"No"
"10782",43,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10783",84,999,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"No"
"10785",50,799,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"10786",19,1099,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,"No"
"10787",62,299,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,"No"
"10788",47,299,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10791",11,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"10792",77,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10793",100,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"No"
"10794",70,1499,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,"No"
"10795",39,999,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,"No"
"10797",1,1499,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,"No"
"10798",87,199,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,"No"
"10799",80,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10801",4,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10804",35,399,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"No"
"10805",43,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10806",39,199,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,"No"
"10808",39,499,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"10809",25,299,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,"No"
"10810",28,799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10811",100,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10814",0,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"10817",16,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10818",10,699,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,"No"
"10819",100,419,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,"No"
"10820",93,999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"No"
"10822",100,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Yes"
"10826",20,199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10827",52,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10828",100,2999,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,"Yes"
"10829",100,999,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"No"
"10830",77,199,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"No"
"10831",80,99,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,"No"
"10832",10,499,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"10834",59,1299,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"10835",14,999,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"No"
"10836",100,899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10837",18,399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Yes"
"10838",100,999,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"No"
"10839",87,299,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"10840",10,199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"10841",5,299,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,"No"
"10842",2,99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10843",54,499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,"No"
"10846",10,399,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,"No"
"10847",10,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,"No"
"10849",77,899,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10850",100,799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"10852",22,999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"10853",100,299,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10854",56,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10855",20,199,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"10857",18,2499,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,"No"
"10858",50,1799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10859",62,899,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"10860",65,999,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"10861",84,499,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,"No"
"10862",22,499,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,"No"
"10864",50,1499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10865",34,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10867",52,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10868",100,1299,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,"No"
"10869",62,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10870",11,1499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10871",100,999,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,"No"
"10872",100,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10873",90,799,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10877",100,2499,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,"No"
"10878",100,299,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"No"
"10880",100,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,"No"
"10881",56,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"10882",41,699,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,"No"
"10883",45,1999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"Yes"
"10884",21,1499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,"No"
"10889",65,499,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"No"
"10892",100,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10893",99,99,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"10894",52,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"No"
"10895",19,899,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"No"
"10896",45,699,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"No"
"10897",100,699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10898",77,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"10899",77,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10901",13,799,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10903",95,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10904",80,199,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"No"
"10905",43,1299,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,"No"
"10906",28,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10907",1,799,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Yes"
"10908",22,899,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,"No"
"10910",90,1899,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"No"
"10911",56,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"Yes"
"10912",32,1499,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,"No"
"10913",10,799,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,"No"
"10914",20,899,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10915",67,1199,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"No"
"10917",39,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10918",100,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"Yes"
"10919",95,399,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"10920",77,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10921",25,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10922",4,999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"10924",10,599,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"No"
"10925",10,499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"10926",100,1199,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"No"
"10927",12,1499,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,"Yes"
"10928",100,799,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,"No"
"10930",56,299,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10931",100,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"No"
"10932",22,899,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"No"
"10934",26,999,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,"No"
"10936",20,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"10939",15,299,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,"No"
"10940",77,499,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,"No"
"10942",39,299,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,"No"
"10943",100,1199,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"10944",32,999,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,"No"
"10945",77,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10946",100,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"10947",25,299,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,"No"
"10948",100,591,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,"No"
"10949",18,499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"10950",18,199,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"10951",11,399,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10953",39,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"10954",10,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10955",39,599,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,"No"
"10960",62,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10961",77,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10964",100,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"10967",73,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10970",100,299,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10972",15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"10973",41,999,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,"No"
"10974",100,99,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,"No"
"10975",70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"No"
"10976",77,299,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10977",100,299,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"10978",100,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10979",100,599,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10980",39,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"No"
"10981",54,399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"10983",34,1299,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"No"
"10985",100,399,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10986",10,999,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,"No"
"10987",77,599,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Yes"
"10988",35,799,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"10989",41,1499,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"No"
"10990",56,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"No"
"10991",87,3999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"10993",18,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10995",90,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"10996",43,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"10997",62,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"10999",2,499,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"No"
"11000",21,899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"No"
"11001",43,1999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,"No"
"11002",21,199,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"No"
"11003",62,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"11005",95,499,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,"No"
"11006",100,1999,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"No"
"11007",52,1199,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No"
"11008",73,799,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"11009",37,799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"No"
"11010",16,999,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,"No"
"11011",98,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11012",19,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"11013",59,1499,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,"No"
"11014",50,799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11016",10,499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"11017",100,399,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"No"
"11018",10,399,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,"No"
"11022",56,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11023",3,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11026",87,799,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,"No"
"11027",5,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11030",100,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"No"
"11032",100,1499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No"
"11033",90,1299,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,"No"
"11034",100,1999,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"No"
"11037",15,1079,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,"No"
"11040",62,1999,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,"Yes"
"11042",84,299,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11043",18,999,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"11044",73,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"No"
"11045",100,899,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"11046",84,2999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"11047",100,699,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,"No"
"11052",77,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"11053",80,1099,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"11054",100,999,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,"No"
"11055",1,99,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"11056",100,599,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"Yes"
"11057",87,799,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"No"
"11058",1,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"11059",6,199,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"No"
"11060",25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"11062",20,799,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,"No"
"11063",93,499,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,"No"
"11064",50,499,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,"No"
"11065",87,699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"No"
"11066",35,599,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"11068",77,1399,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"11070",100,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"11071",8,39900,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11075",6,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"No"
"11079",1,124,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11080",9,1499,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,"No"
"11083",39,299,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,"No"
"11084",15,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"No"
"11085",93,999,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,"No"
"11086",100,699,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Yes"
"11088",77,999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"No"
"11090",100,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"No"
"11091",6,99,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"No"
"11092",10,199,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"11094",100,299,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,"No"
"11095",0,399,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11098",52,99,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"11099",32,399,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11100",28,499,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"No"
"11101",47,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"No"
"11103",100,599,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"11104",31,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11106",10,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"11107",70,399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"11108",56,399,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"Yes"
"11109",87,999,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"No"
"11112",87,1499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"11113",70,599,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"11114",70,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11115",43,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,"No"
"11116",50,599,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"No"
"11117",100,499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11118",90,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
"11119",100,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,"No"
"11120",100,499,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"No"
"11121",39,1499,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"No"
"11122",54,299,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11127",52,599,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11128",18,1499,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"No"
"11129",39,399,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"11135",56,799,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,"No"
"11136",77,299,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"11137",80,299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"11138",32,899,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"No"
"11139",11,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11140",100,499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11141",100,99,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"No"
"11142",100,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yes"
"11143",2,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"No"
"11144",100,399,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"No"
"11145",67,999,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11146",28,449,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"No"
"11147",56,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"11148",90,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"11150",50,499,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"No"
"11151",10,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11152",41,999,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"Yes"
"11153",50,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"11155",100,499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,"No"
"11156",95,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"11158",100,1399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"11159",14,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Yes"
"11161",21,699,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11163",100,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"11166",95,999,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,"No"
"11167",50,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11168",80,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11170",84,669,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11174",12,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"11176",41,699,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,"No"
"11177",100,499,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"No"
"11178",12,399,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No"
"11179",70,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
"11180",19,299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"No"
"11181",25,499,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,"No"
"11182",39,299,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"11183",100,1124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No"
"11184",13,699,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"No"
"11185",87,899,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,"No"
"11186",84,1099,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"11187",32,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"11188",70,299,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,"No"
"11190",50,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Yes"
"11191",70,1199,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"No"
"11192",100,359,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"No"
"11193",39,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"11194",18,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"11196",7,999,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,"No"
"11197",32,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"11199",65,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11200",5,199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"No"
"11201",1,299,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"No"
"11207",59,999,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"No"
"11210",100,999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,"No"
"11211",100,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No"
"11216",90,1499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"No"
"11217",25,599,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,"No"
"11218",59,299,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"No"
"11219",59,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"No"
