"","score_rank","price","Strategy","Multiplayer","Action","COOP","Early_Access","Open_World","Adventure","Indie","Casual","Horror","Puzzle","Platformer","Two_Dimensional","Pixel_Graphics","Point_And_Click","VR","likely_to_succeed"
"9456",90,1299,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
"9458",67,799,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9459",100,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9461",62,399,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"9462",54,2499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9464",17,799,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9465",9,499,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"9466",67,599,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"9467",62,799,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
"9468",70,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"9469",59,1399,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
"9470",65,499,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"9471",67,199,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9472",100,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9473",100,1499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9474",3,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9475",32,99,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9476",65,299,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"9477",80,389,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"9478",93,1299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9480",100,999,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
"9481",98,699,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"9482",100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9483",2,699,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9484",45,999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9486",100,699,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9488",3,199,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9489",84,999,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"9490",31,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9491",22,599,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"9492",52,1699,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9493",65,999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9494",43,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9497",35,999,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0
"9498",84,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9499",1,99,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9500",26,999,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"9501",23,1199,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9503",99,999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"9504",50,199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9505",4,299,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9506",80,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9508",62,499,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"9509",18,599,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9510",28,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9511",31,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9512",87,1499,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"9513",6,299,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"9514",2,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9515",62,799,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"9516",39,1399,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9517",6,399,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"9518",31,999,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"9519",43,499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9520",14,79,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"9521",67,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9522",95,3499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9523",80,1499,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"9524",43,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9525",1,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9527",65,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"9528",11,599,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"9529",32,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9530",28,899,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9531",87,1499,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"9533",3,199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9534",28,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9535",45,999,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
"9536",77,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9537",67,399,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0
"9538",90,699,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
"9539",100,1199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9540",25,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9541",28,1899,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9542",100,2999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"9544",67,499,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"9545",23,749,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9546",67,399,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"9547",99,799,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"9548",5,99,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9549",32,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9550",47,1999,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"9551",10,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9552",52,499,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9553",80,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"9554",43,1499,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"9555",99,249,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"9556",56,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9557",67,499,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
"9558",39,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9559",52,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9560",8,1499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9561",11,1099,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"9562",10,1499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9563",2,899,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9564",50,999,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"9565",56,499,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"9567",8,99,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9568",16,399,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"9569",19,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9570",25,299,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
"9571",62,1499,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9572",15,599,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"9573",45,499,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"9574",90,1199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9575",14,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9577",87,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"9578",87,1199,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"9579",22,499,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
"9580",32,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9581",39,899,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9582",84,499,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0
"9584",65,999,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
"9585",10,1499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9586",7,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9587",80,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9588",15,799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"9589",65,1499,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
"9590",43,1999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"9591",59,999,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"9592",17,599,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"9593",52,999,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"9595",93,1199,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"9596",39,599,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9597",7,699,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9599",62,999,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
"9601",87,1499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"9602",47,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9603",10,59,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9604",10,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9605",73,599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9606",77,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9608",95,499,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9609",45,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9610",19,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9611",65,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9612",23,999,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"9613",0,299,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9614",45,699,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"9615",52,599,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"9616",2,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9618",25,399,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9620",56,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9622",28,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9623",2,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9624",31,299,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"9625",8,289,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"9626",87,1499,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"9627",100,499,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"9628",4,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9629",100,299,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
"9630",100,599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9631",45,399,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"9632",4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"9633",19,999,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"9634",80,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9636",18,599,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9637",45,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9638",67,599,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"9639",19,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9640",35,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9642",54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9643",43,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"9644",25,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9645",87,1199,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"9646",34,3999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"9647",50,1599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9648",45,399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9649",80,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9651",84,399,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
"9653",98,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9654",70,399,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"9655",22,299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9656",45,499,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
"9659",70,299,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"9660",95,499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9661",87,999,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0
"9664",0,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9665",39,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9666",84,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9667",90,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"9668",59,999,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
"9669",6,99,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"9670",100,999,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"9671",25,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"9672",65,499,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"9673",50,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9674",3,1799,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"9675",45,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9676",80,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9677",28,1999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"9678",80,2999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9679",3,999,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9680",50,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"9681",35,999,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"9683",35,999,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"9684",34,399,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"9685",93,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"9686",67,299,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"9687",77,699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9688",12,199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"9689",7,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9690",67,1999,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
"9691",70,299,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"9693",15,1299,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"9694",0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9695",22,899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9696",22,1499,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"9697",62,499,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"9698",95,2499,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"9699",43,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"9700",65,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"9702",45,399,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9703",35,1499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9705",47,2999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9706",41,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9707",50,4999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9710",41,1199,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"9711",34,799,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9712",62,1799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9714",4,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9715",2,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9716",13,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9717",93,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9718",23,1499,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"9719",39,399,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"9720",35,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"9721",100,199,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
"9722",65,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"9724",39,999,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"9725",43,999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"9726",84,1199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9727",45,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9728",10,1499,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"9730",52,1299,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
"9731",45,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9733",39,699,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"9735",54,999,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"9736",95,1999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"9737",3,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9738",67,1199,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"9739",98,99,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
"9740",62,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9741",99,299,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"9743",18,799,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9744",73,1199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9745",9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9746",6,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"9747",73,99,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"9748",59,399,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9749",18,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9750",93,799,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
"9751",70,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9752",22,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9753",28,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9754",70,1199,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"9756",65,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9757",26,124,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9758",13,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9759",87,499,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"9760",9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"9761",90,1999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"9762",90,999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9763",41,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"9765",31,999,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"9767",31,3999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9769",100,499,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"9770",77,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9771",16,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9772",100,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9775",39,599,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"9776",70,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9777",84,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9779",100,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9780",8,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9781",4,299,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"9782",70,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9783",34,499,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"9785",16,1799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9786",67,999,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9787",100,699,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9788",87,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9789",32,799,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9790",52,499,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
"9791",41,499,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"9792",65,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9793",7,499,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"9794",87,59,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9795",100,799,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9796",13,499,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"9797",1,499,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
"9799",62,499,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9800",73,499,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
"9801",45,999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"9802",100,699,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
"9803",50,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9804",4,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9805",70,999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"9806",100,899,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"9807",39,1499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9808",50,349,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"9810",84,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9811",93,1499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9812",80,399,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"9813",25,599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9814",31,299,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"9815",62,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9816",34,249,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9817",43,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9818",52,2499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9819",93,299,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"9820",50,399,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"9821",67,999,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0
"9822",21,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9823",39,699,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"9824",50,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9825",19,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"9826",43,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9827",39,999,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"9828",98,199,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"9829",90,199,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"9830",62,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"9831",0,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9832",77,699,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"9833",67,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9834",25,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"9835",93,1499,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"9836",13,499,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"9837",52,999,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
